tx_name	gene_id	gene_name	with_UTRs
ENST00000303915.10	ENSG00000166526.18	ZNF3	TRUE
ENST00000412947.6	ENSG00000166526.18	ZNF3	TRUE
ENST00000303887.10	ENSG00000166508.18	MCM7	TRUE
ENST00000621318.4	ENSG00000166508.18	MCM7	TRUE
ENST00000343023.10	ENSG00000166508.18	MCM7	TRUE
ENST00000421980.5	ENSG00000106290.15	TAF6	TRUE
ENST00000472509.5	ENSG00000106290.15	TAF6	TRUE
ENST00000344095.8	ENSG00000106290.15	TAF6	TRUE
ENST00000437822.6	ENSG00000106290.15	TAF6	TRUE
ENST00000452438.6	ENSG00000106290.15	TAF6	FALSE
ENST00000449571.5	ENSG00000106290.15	TAF6	FALSE
ENST00000394035.6	ENSG00000146826.17	MAP11	FALSE
ENST00000419037.5	ENSG00000146826.17	MAP11	TRUE
ENST00000316937.8	ENSG00000146826.17	MAP11	TRUE
ENST00000456769.5	ENSG00000146826.17	MAP11	TRUE
ENST00000419841.2	ENSG00000146826.17	MAP11	FALSE
ENST00000360039.9	ENSG00000197093.11	GAL3ST4	TRUE
ENST00000423751.2	ENSG00000197093.11	GAL3ST4	TRUE
ENST00000292377.4	ENSG00000213420.8	GPC2	TRUE
ENST00000480087.5	ENSG00000213420.8	GPC2	TRUE
ENST00000398027.6	ENSG00000078487.17	ZCWPW1	TRUE
ENST00000490721.5	ENSG00000078487.17	ZCWPW1	TRUE
ENST00000360951.8	ENSG00000078487.17	ZCWPW1	TRUE
ENST00000471336.1	ENSG00000078487.17	ZCWPW1	FALSE
ENST00000292330.3	ENSG00000160813.7	PPP1R35	TRUE
ENST00000332375.4	ENSG00000185955.5	C7orf61	TRUE
ENST00000418952.1	ENSG00000185955.5	C7orf61	FALSE
ENST00000300181.7	ENSG00000166925.9	TSC22D4	TRUE
ENST00000393991.5	ENSG00000166925.9	TSC22D4	TRUE
ENST00000622764.3	ENSG00000205307.12	SAP25	TRUE
ENST00000614631.4	ENSG00000205307.12	SAP25	TRUE
ENST00000310300.11	ENSG00000077454.16	LRCH4	TRUE
ENST00000619071.4	ENSG00000077454.16	LRCH4	TRUE
ENST00000431692.5	ENSG00000106327.13	TFR2	TRUE
ENST00000462107.1	ENSG00000106327.13	TFR2	TRUE
ENST00000160382.10	ENSG00000077080.10	ACTL6B	TRUE
ENST00000678049.1	ENSG00000146830.11	GIGYF1	TRUE
ENST00000360620.7	ENSG00000196411.10	EPHB4	TRUE
ENST00000616502.4	ENSG00000196411.10	EPHB4	TRUE
ENST00000358173.8	ENSG00000196411.10	EPHB4	TRUE
ENST00000388761.4	ENSG00000176125.7	UFSP1	TRUE
ENST00000672365.2	ENSG00000176125.7	UFSP1	FALSE
ENST00000419336.6	ENSG00000087085.16	ACHE	TRUE
ENST00000302913.8	ENSG00000087085.16	ACHE	TRUE
ENST00000412389.5	ENSG00000087085.16	ACHE	TRUE
ENST00000440755.5	ENSG00000087085.16	ACHE	FALSE
ENST00000442452.1	ENSG00000087085.16	ACHE	FALSE
ENST00000454485.5	ENSG00000087085.16	ACHE	FALSE
ENST00000445236.3	ENSG00000087085.16	ACHE	FALSE
ENST00000249330.3	ENSG00000128564.7	VGF	TRUE
ENST00000611537.1	ENSG00000128564.7	VGF	TRUE
ENST00000300303.7	ENSG00000167011.9	NAT16	TRUE
ENST00000443096.1	ENSG00000167011.9	NAT16	TRUE
ENST00000223114.9	ENSG00000106384.12	MOGAT3	TRUE
ENST00000440203.6	ENSG00000106384.12	MOGAT3	TRUE
ENST00000379423.3	ENSG00000106384.12	MOGAT3	TRUE
ENST00000223127.8	ENSG00000106397.12	PLOD3	TRUE
ENST00000424135.5	ENSG00000106397.12	PLOD3	FALSE
ENST00000401528.5	ENSG00000106404.14	CLDN15	TRUE
ENST00000611078.4	ENSG00000106404.14	CLDN15	TRUE
ENST00000414035.5	ENSG00000106404.14	CLDN15	FALSE
ENST00000449367.5	ENSG00000214253.9	FIS1	TRUE
ENST00000223136.5	ENSG00000214253.9	FIS1	TRUE
ENST00000474120.5	ENSG00000214253.9	FIS1	TRUE
ENST00000442303.1	ENSG00000214253.9	FIS1	TRUE
ENST00000473527.5	ENSG00000214253.9	FIS1	TRUE
ENST00000315322.10	ENSG00000128581.17	IFT22	TRUE
ENST00000517481.5	ENSG00000128581.17	IFT22	TRUE
ENST00000437644.2	ENSG00000128581.17	IFT22	TRUE
ENST00000430911.5	ENSG00000128581.17	IFT22	TRUE
ENST00000223167.5	ENSG00000106436.7	MYL10	TRUE
ENST00000642629.2	ENSG00000106436.7	MYL10	FALSE
ENST00000563237.3	ENSG00000260097.3	SPDYE6	TRUE
ENST00000292566.4	ENSG00000160993.4	ALKBH4	TRUE
ENST00000490528.1	ENSG00000160993.4	ALKBH4	TRUE
ENST00000292614.9	ENSG00000005075.15	POLR2J	TRUE
ENST00000393794.4	ENSG00000005075.15	POLR2J	TRUE
ENST00000465829.6	ENSG00000170667.15	RASA4B	TRUE
ENST00000541662.5	ENSG00000170667.15	RASA4B	TRUE
ENST00000306682.6	ENSG00000170667.15	RASA4B	TRUE
ENST00000464525.5	ENSG00000168255.20	POLR2J3	TRUE
ENST00000489144.5	ENSG00000168255.20	POLR2J3	TRUE
ENST00000486319.5	ENSG00000168255.20	POLR2J3	TRUE
ENST00000644544.1	ENSG00000284981.1	UPK3BL2	FALSE
ENST00000508848.5	ENSG00000168255.20	POLR2J3	TRUE
ENST00000507355.5	ENSG00000168255.20	POLR2J3	TRUE
ENST00000608621.5	ENSG00000285437.1	POLR2J3	TRUE
ENST00000511313.5	ENSG00000285437.1	POLR2J3	TRUE
ENST00000613744.4	ENSG00000285437.1	POLR2J3	TRUE
ENST00000513438.1	ENSG00000285437.1	POLR2J3	TRUE
ENST00000538869.2	ENSG00000105808.18	RASA4	FALSE
ENST00000262940.12	ENSG00000105808.18	RASA4	TRUE
ENST00000461209.5	ENSG00000105808.18	RASA4	TRUE
ENST00000449970.6	ENSG00000105808.18	RASA4	TRUE
ENST00000519541.1	ENSG00000205236.6	AC105052.1	TRUE
ENST00000522801.5	ENSG00000105808.18	RASA4	FALSE
ENST00000520042.5	ENSG00000105808.18	RASA4	FALSE
ENST00000340457.8	ENSG00000267368.1	UPK3BL1	TRUE
ENST00000476151.5	ENSG00000267645.5	AC105052.3	TRUE
ENST00000358438.6	ENSG00000228049.7	POLR2J2	TRUE
ENST00000333432.8	ENSG00000228049.7	POLR2J2	FALSE
ENST00000379305.7	ENSG00000161040.16	FBXL13	TRUE
ENST00000448002.6	ENSG00000161040.16	FBXL13	TRUE
ENST00000313221.8	ENSG00000161040.16	FBXL13	TRUE
ENST00000456695.5	ENSG00000161040.16	FBXL13	TRUE
ENST00000379308.7	ENSG00000161040.16	FBXL13	TRUE
ENST00000455112.6	ENSG00000161040.16	FBXL13	TRUE
ENST00000341533.8	ENSG00000161048.11	NAPEPLD	TRUE
ENST00000418294.1	ENSG00000161048.11	NAPEPLD	FALSE
ENST00000379263.8	ENSG00000105821.15	DNAJC2	TRUE
ENST00000249270.11	ENSG00000105821.15	DNAJC2	TRUE
ENST00000426036.6	ENSG00000105821.15	DNAJC2	FALSE
ENST00000379257.7	ENSG00000105821.15	DNAJC2	TRUE
ENST00000412522.1	ENSG00000105821.15	DNAJC2	TRUE
ENST00000339444.10	ENSG00000170615.15	SLC26A5	TRUE
ENST00000356767.8	ENSG00000170615.15	SLC26A5	TRUE
ENST00000393735.6	ENSG00000170615.15	SLC26A5	TRUE
ENST00000445809.5	ENSG00000170615.15	SLC26A5	TRUE
ENST00000454864.5	ENSG00000170615.15	SLC26A5	TRUE
ENST00000306312.8	ENSG00000170615.15	SLC26A5	TRUE
ENST00000432958.6	ENSG00000170615.15	SLC26A5	TRUE
ENST00000354356.8	ENSG00000170615.15	SLC26A5	TRUE
ENST00000423416.5	ENSG00000170615.15	SLC26A5	TRUE
ENST00000393729.5	ENSG00000170615.15	SLC26A5	TRUE
ENST00000456463.5	ENSG00000170615.15	SLC26A5	TRUE
ENST00000393723.2	ENSG00000170615.15	SLC26A5	FALSE
ENST00000343529.9	ENSG00000189056.14	RELN	TRUE
ENST00000424685.2	ENSG00000189056.14	RELN	TRUE
ENST00000428762.6	ENSG00000189056.14	RELN	TRUE
ENST00000297431.9	ENSG00000164815.11	ORC5	TRUE
ENST00000422497.5	ENSG00000164815.11	ORC5	TRUE
ENST00000447452.6	ENSG00000164815.11	ORC5	TRUE
ENST00000465072.5	ENSG00000135250.17	SRPK2	FALSE
ENST00000393651.8	ENSG00000135250.17	SRPK2	TRUE
ENST00000489828.5	ENSG00000135250.17	SRPK2	TRUE
ENST00000465112.5	ENSG00000135250.17	SRPK2	TRUE
ENST00000481939.5	ENSG00000091127.14	PUS7	TRUE
ENST00000469408.6	ENSG00000091127.14	PUS7	TRUE
ENST00000469099.5	ENSG00000185055.11	EFCAB10	TRUE
ENST00000480514.6	ENSG00000185055.11	EFCAB10	TRUE
ENST00000485614.5	ENSG00000185055.11	EFCAB10	TRUE
ENST00000486180.5	ENSG00000185055.11	EFCAB10	TRUE
ENST00000490493.1	ENSG00000185055.11	EFCAB10	TRUE
ENST00000460135.1	ENSG00000185055.11	EFCAB10	TRUE
ENST00000419735.7	ENSG00000146776.14	ATXN7L1	TRUE
ENST00000477775.5	ENSG00000146776.14	ATXN7L1	TRUE
ENST00000484475.5	ENSG00000146776.14	ATXN7L1	FALSE
ENST00000474433.5	ENSG00000146776.14	ATXN7L1	TRUE
ENST00000472195.1	ENSG00000146776.14	ATXN7L1	FALSE
ENST00000318724.8	ENSG00000146776.14	ATXN7L1	TRUE
ENST00000478915.1	ENSG00000146776.14	ATXN7L1	FALSE
ENST00000455385.7	ENSG00000008282.9	SYPL1	TRUE
ENST00000011473.6	ENSG00000008282.9	SYPL1	TRUE
ENST00000470347.1	ENSG00000008282.9	SYPL1	FALSE
ENST00000634737.1	ENSG00000008282.9	SYPL1	FALSE
ENST00000222553.8	ENSG00000105835.12	NAMPT	TRUE
ENST00000354289.8	ENSG00000105835.12	NAMPT	TRUE
ENST00000424768.1	ENSG00000105835.12	NAMPT	FALSE
ENST00000523505.3	ENSG00000253276.4	CCDC71L	TRUE
ENST00000315965.6	ENSG00000253276.4	CCDC71L	TRUE
ENST00000297135.9	ENSG00000164597.15	COG5	TRUE
ENST00000347053.8	ENSG00000164597.15	COG5	TRUE
ENST00000393603.7	ENSG00000164597.15	COG5	TRUE
ENST00000379083.7	ENSG00000091138.13	SLC26A3	TRUE
ENST00000340010.10	ENSG00000091138.13	SLC26A3	TRUE
ENST00000453332.1	ENSG00000091138.13	SLC26A3	FALSE
ENST00000393561.6	ENSG00000091136.15	LAMB1	TRUE
ENST00000677801.1	ENSG00000091136.15	LAMB1	TRUE
ENST00000678698.1	ENSG00000091136.15	LAMB1	TRUE
ENST00000222399.11	ENSG00000091136.15	LAMB1	TRUE
ENST00000676574.1	ENSG00000091136.15	LAMB1	TRUE
ENST00000677144.1	ENSG00000091136.15	LAMB1	TRUE
ENST00000677588.1	ENSG00000091136.15	LAMB1	TRUE
ENST00000677793.1	ENSG00000091136.15	LAMB1	TRUE
ENST00000678704.1	ENSG00000091136.15	LAMB1	TRUE
ENST00000678892.1	ENSG00000091136.15	LAMB1	TRUE
ENST00000676777.1	ENSG00000091136.15	LAMB1	TRUE
ENST00000678346.1	ENSG00000091136.15	LAMB1	TRUE
ENST00000676920.1	ENSG00000091136.15	LAMB1	FALSE
ENST00000679244.1	ENSG00000091136.15	LAMB1	FALSE
ENST00000393560.5	ENSG00000091136.15	LAMB1	TRUE
ENST00000439976.6	ENSG00000091136.15	LAMB1	FALSE
ENST00000388781.8	ENSG00000091128.13	LAMB4	TRUE
ENST00000422975.1	ENSG00000091128.13	LAMB4	FALSE
ENST00000418464.1	ENSG00000091128.13	LAMB4	TRUE
ENST00000413765.6	ENSG00000091129.21	NRCAM	TRUE
ENST00000379028.8	ENSG00000091129.21	NRCAM	TRUE
ENST00000351718.8	ENSG00000091129.21	NRCAM	TRUE
ENST00000379024.8	ENSG00000091129.21	NRCAM	TRUE
ENST00000379022.8	ENSG00000091129.21	NRCAM	FALSE
ENST00000613830.4	ENSG00000091129.21	NRCAM	TRUE
ENST00000442580.5	ENSG00000091129.21	NRCAM	FALSE
ENST00000419936.5	ENSG00000091129.21	NRCAM	FALSE
ENST00000418239.1	ENSG00000091129.21	NRCAM	FALSE
ENST00000426128.6	ENSG00000135241.17	PNPLA8	TRUE
ENST00000422087.5	ENSG00000135241.17	PNPLA8	TRUE
ENST00000453144.5	ENSG00000135241.17	PNPLA8	TRUE
ENST00000415498.2	ENSG00000135241.17	PNPLA8	FALSE
ENST00000415914.4	ENSG00000177683.14	THAP5	TRUE
ENST00000313516.5	ENSG00000177683.14	THAP5	TRUE
ENST00000438865.1	ENSG00000177683.14	THAP5	TRUE
ENST00000405709.7	ENSG00000184903.10	IMMP2L	TRUE
ENST00000450877.5	ENSG00000184903.10	IMMP2L	TRUE
ENST00000447215.5	ENSG00000184903.10	IMMP2L	TRUE
ENST00000437687.2	ENSG00000184903.10	IMMP2L	FALSE
ENST00000452753.1	ENSG00000184903.10	IMMP2L	FALSE
ENST00000428084.6	ENSG00000128512.23	DOCK4	TRUE
ENST00000437633.6	ENSG00000128512.23	DOCK4	TRUE
ENST00000450156.6	ENSG00000128512.23	DOCK4	TRUE
ENST00000664131.1	ENSG00000128512.23	DOCK4	TRUE
ENST00000428053.5	ENSG00000128512.23	DOCK4	TRUE
ENST00000494651.7	ENSG00000128512.23	DOCK4	FALSE
ENST00000454074.5	ENSG00000146802.13	TMEM168	TRUE
ENST00000447395.5	ENSG00000146802.13	TMEM168	TRUE
ENST00000418785.5	ENSG00000146802.13	TMEM168	FALSE
ENST00000297145.9	ENSG00000164603.12	BMT2	TRUE
ENST00000432572.1	ENSG00000164603.12	BMT2	FALSE
ENST00000297146.7	ENSG00000164604.13	GPR85	TRUE
ENST00000438062.5	ENSG00000164604.13	GPR85	FALSE
ENST00000441359.1	ENSG00000214194.9	SMIM30	TRUE
ENST00000284601.4	ENSG00000154415.8	PPP1R3A	FALSE
ENST00000449795.5	ENSG00000154415.8	PPP1R3A	FALSE
ENST00000284602.1	ENSG00000154415.8	PPP1R3A	FALSE
ENST00000457268.5	ENSG00000105967.16	TFEC	TRUE
ENST00000265440.12	ENSG00000105967.16	TFEC	TRUE
ENST00000320239.11	ENSG00000105967.16	TFEC	TRUE
ENST00000393485.5	ENSG00000105967.16	TFEC	TRUE
ENST00000484212.5	ENSG00000105967.16	TFEC	TRUE
ENST00000265441.8	ENSG00000105989.10	WNT2	TRUE
ENST00000647844.1	ENSG00000105989.10	WNT2	TRUE
ENST00000449446.5	ENSG00000105989.10	WNT2	TRUE
ENST00000284629.7	ENSG00000154438.8	ASZ1	TRUE
ENST00000450714.2	ENSG00000154438.8	ASZ1	TRUE
ENST00000160373.8	ENSG00000077063.11	CTTNBP2	TRUE
ENST00000441556.5	ENSG00000077063.11	CTTNBP2	FALSE
ENST00000454375.5	ENSG00000077063.11	CTTNBP2	FALSE
ENST00000222747.8	ENSG00000106025.9	TSPAN12	TRUE
ENST00000450414.5	ENSG00000106025.9	TSPAN12	FALSE
ENST00000433758.5	ENSG00000106025.9	TSPAN12	FALSE
ENST00000430985.1	ENSG00000106025.9	TSPAN12	FALSE
ENST00000359943.8	ENSG00000196937.11	FAM3C	TRUE
ENST00000417368.7	ENSG00000008311.15	AASS	TRUE
ENST00000358954.6	ENSG00000008311.15	AASS	TRUE
ENST00000431170.5	ENSG00000008311.15	AASS	TRUE
ENST00000426162.1	ENSG00000008311.15	AASS	FALSE
ENST00000442488.7	ENSG00000128610.12	FEZF1	TRUE
ENST00000427185.2	ENSG00000128610.12	FEZF1	TRUE
ENST00000449022.7	ENSG00000081803.16	CADPS2	TRUE
ENST00000313070.11	ENSG00000081803.16	CADPS2	TRUE
ENST00000334010.11	ENSG00000081803.16	CADPS2	TRUE
ENST00000615869.4	ENSG00000081803.16	CADPS2	TRUE
ENST00000412584.6	ENSG00000081803.16	CADPS2	TRUE
ENST00000340112.3	ENSG00000188050.3	RNF133	TRUE
ENST00000434824.2	ENSG00000235631.2	RNF148	TRUE
ENST00000447240.1	ENSG00000235631.2	RNF148	TRUE
ENST00000249284.3	ENSG00000128519.3	TAS2R16	TRUE
ENST00000194130.7	ENSG00000081800.9	SLC13A1	TRUE
ENST00000427975.5	ENSG00000081800.9	SLC13A1	TRUE
ENST00000539873.1	ENSG00000081800.9	SLC13A1	TRUE
ENST00000439260.5	ENSG00000081800.9	SLC13A1	TRUE
ENST00000466202.5	ENSG00000164675.11	IQUB	TRUE
ENST00000484508.5	ENSG00000164675.11	IQUB	TRUE
ENST00000469057.1	ENSG00000164675.11	IQUB	TRUE
ENST00000471770.5	ENSG00000128609.16	NDUFA5	TRUE
ENST00000355749.7	ENSG00000128609.16	NDUFA5	TRUE
ENST00000677251.1	ENSG00000128609.16	NDUFA5	TRUE
ENST00000678090.1	ENSG00000128609.16	NDUFA5	TRUE
ENST00000676516.1	ENSG00000128609.16	NDUFA5	TRUE
ENST00000611607.4	ENSG00000128609.16	NDUFA5	TRUE
ENST00000618945.4	ENSG00000128609.16	NDUFA5	TRUE
ENST00000679052.1	ENSG00000128609.16	NDUFA5	FALSE
ENST00000378795.9	ENSG00000128609.16	NDUFA5	FALSE
ENST00000470123.2	ENSG00000128609.16	NDUFA5	FALSE
ENST00000223023.5	ENSG00000106299.8	WASL	TRUE
ENST00000455783.3	ENSG00000234224.3	TMEM229A	TRUE
ENST00000303921.3	ENSG00000170775.3	GPR37	TRUE
ENST00000430927.6	ENSG00000128513.16	POT1	TRUE
ENST00000393329.5	ENSG00000128513.16	POT1	TRUE
ENST00000653274.1	ENSG00000128513.16	POT1	TRUE
ENST00000661898.1	ENSG00000128513.16	POT1	TRUE
ENST00000657892.1	ENSG00000128513.16	POT1	TRUE
ENST00000662531.1	ENSG00000128513.16	POT1	TRUE
ENST00000664366.1	ENSG00000128513.16	POT1	TRUE
ENST00000654766.1	ENSG00000128513.16	POT1	TRUE
ENST00000653819.1	ENSG00000128513.16	POT1	TRUE
ENST00000609106.5	ENSG00000128513.16	POT1	TRUE
ENST00000608057.5	ENSG00000128513.16	POT1	FALSE
ENST00000339582.7	ENSG00000179603.18	GRM8	TRUE
ENST00000341617.7	ENSG00000179603.18	GRM8	FALSE
ENST00000472701.5	ENSG00000179603.18	GRM8	TRUE
ENST00000444921.3	ENSG00000179603.18	GRM8	FALSE
ENST00000465844.1	ENSG00000179603.18	GRM8	FALSE
ENST00000265827.8	ENSG00000048405.10	ZNF800	TRUE
ENST00000619291.4	ENSG00000048405.10	ZNF800	TRUE
ENST00000434602.5	ENSG00000048405.10	ZNF800	FALSE
ENST00000436992.5	ENSG00000048405.10	ZNF800	FALSE
ENST00000321407.3	ENSG00000179562.3	GCC1	TRUE
ENST00000341640.6	ENSG00000106331.17	PAX4	TRUE
ENST00000639438.3	ENSG00000106331.17	PAX4	TRUE
ENST00000338516.7	ENSG00000106331.17	PAX4	FALSE
ENST00000378740.6	ENSG00000106331.17	PAX4	FALSE
ENST00000611453.1	ENSG00000106331.17	PAX4	FALSE
ENST00000249363.4	ENSG00000128594.8	LRRC4	TRUE
ENST00000223073.6	ENSG00000106344.8	RBM28	TRUE
ENST00000415472.6	ENSG00000106344.8	RBM28	TRUE
ENST00000489835.6	ENSG00000224940.9	PRRT4	TRUE
ENST00000446477.6	ENSG00000224940.9	PRRT4	TRUE
ENST00000484496.5	ENSG00000106348.18	IMPDH1	FALSE
ENST00000419067.6	ENSG00000106348.18	IMPDH1	FALSE
ENST00000338791.11	ENSG00000106348.18	IMPDH1	TRUE
ENST00000496200.5	ENSG00000106348.18	IMPDH1	TRUE
ENST00000354269.9	ENSG00000106348.18	IMPDH1	TRUE
ENST00000626419.2	ENSG00000106348.18	IMPDH1	TRUE
ENST00000348127.10	ENSG00000106348.18	IMPDH1	TRUE
ENST00000480861.5	ENSG00000106348.18	IMPDH1	TRUE
ENST00000497868.5	ENSG00000106348.18	IMPDH1	FALSE
ENST00000489263.1	ENSG00000106348.18	IMPDH1	FALSE
ENST00000473463.1	ENSG00000106348.18	IMPDH1	TRUE
ENST00000249389.2	ENSG00000128617.2	OPN1SW	FALSE
ENST00000610776.4	ENSG00000135253.15	KCP	TRUE
ENST00000611280.4	ENSG00000135253.15	KCP	TRUE
ENST00000613019.4	ENSG00000135253.15	KCP	TRUE
ENST00000620378.1	ENSG00000135253.15	KCP	FALSE
ENST00000265388.9	ENSG00000064419.13	TNPO3	TRUE
ENST00000627585.2	ENSG00000064419.13	TNPO3	TRUE
ENST00000482320.5	ENSG00000064419.13	TNPO3	TRUE
ENST00000471234.5	ENSG00000064419.13	TNPO3	TRUE
ENST00000355621.8	ENSG00000186591.13	UBE2H	TRUE
ENST00000649897.1	ENSG00000186591.13	UBE2H	TRUE
ENST00000473814.6	ENSG00000186591.13	UBE2H	FALSE
ENST00000480245.5	ENSG00000186591.13	UBE2H	FALSE
ENST00000490974.1	ENSG00000186591.13	UBE2H	FALSE
ENST00000311873.9	ENSG00000091732.17	ZC3HC1	TRUE
ENST00000358303.9	ENSG00000091732.17	ZC3HC1	FALSE
ENST00000360708.9	ENSG00000091732.17	ZC3HC1	FALSE
ENST00000467642.5	ENSG00000091732.17	ZC3HC1	FALSE
ENST00000481503.5	ENSG00000091732.17	ZC3HC1	TRUE
ENST00000483827.1	ENSG00000091732.17	ZC3HC1	FALSE
ENST00000470651.1	ENSG00000091732.17	ZC3HC1	FALSE
ENST00000484432.1	ENSG00000091732.17	ZC3HC1	FALSE
ENST00000397622.7	ENSG00000146842.17	TMEM209	TRUE
ENST00000462753.5	ENSG00000146842.17	TMEM209	TRUE
ENST00000473456.5	ENSG00000146842.17	TMEM209	TRUE
ENST00000223208.10	ENSG00000106477.20	CEP41	TRUE
ENST00000675649.1	ENSG00000106477.20	CEP41	TRUE
ENST00000541543.6	ENSG00000106477.20	CEP41	FALSE
ENST00000675596.1	ENSG00000106477.20	CEP41	TRUE
ENST00000675168.1	ENSG00000106477.20	CEP41	TRUE
ENST00000674630.1	ENSG00000106477.20	CEP41	TRUE
ENST00000675813.1	ENSG00000106477.20	CEP41	TRUE
ENST00000674539.1	ENSG00000106477.20	CEP41	TRUE
ENST00000676243.1	ENSG00000106477.20	CEP41	TRUE
ENST00000480206.2	ENSG00000106477.20	CEP41	TRUE
ENST00000675721.1	ENSG00000106477.20	CEP41	TRUE
ENST00000675962.1	ENSG00000106477.20	CEP41	TRUE
ENST00000675803.1	ENSG00000106477.20	CEP41	TRUE
ENST00000343969.10	ENSG00000106477.20	CEP41	TRUE
ENST00000675935.1	ENSG00000106477.20	CEP41	TRUE
ENST00000675563.1	ENSG00000106477.20	CEP41	TRUE
ENST00000492389.6	ENSG00000106477.20	CEP41	FALSE
ENST00000675138.1	ENSG00000106477.20	CEP41	FALSE
ENST00000477003.6	ENSG00000106477.20	CEP41	TRUE
ENST00000489512.5	ENSG00000106477.20	CEP41	TRUE
ENST00000469826.2	ENSG00000106477.20	CEP41	TRUE
ENST00000425248.5	ENSG00000158623.14	COPG2	TRUE
ENST00000330992.8	ENSG00000158623.14	COPG2	TRUE
ENST00000456951.5	ENSG00000213265.9	TSGA13	TRUE
ENST00000438346.1	ENSG00000213265.9	TSGA13	FALSE
ENST00000583337.4	ENSG00000266265.4	KLF14	TRUE
ENST00000446198.5	ENSG00000128567.17	PODXL	TRUE
ENST00000378555.8	ENSG00000128567.17	PODXL	TRUE
ENST00000322985.9	ENSG00000128567.17	PODXL	TRUE
ENST00000359827.7	ENSG00000221866.9	PLXNA4	TRUE
ENST00000423507.6	ENSG00000221866.9	PLXNA4	TRUE
ENST00000378539.5	ENSG00000221866.9	PLXNA4	TRUE
ENST00000262570.10	ENSG00000106554.13	CHCHD3	TRUE
ENST00000448878.6	ENSG00000106554.13	CHCHD3	TRUE
ENST00000423635.5	ENSG00000106554.13	CHCHD3	TRUE
ENST00000378509.9	ENSG00000205060.11	SLC35B4	TRUE
ENST00000416907.5	ENSG00000205060.11	SLC35B4	TRUE
ENST00000470969.2	ENSG00000205060.11	SLC35B4	TRUE
ENST00000285930.9	ENSG00000085662.14	AKR1B1	TRUE
ENST00000434222.5	ENSG00000085662.14	AKR1B1	TRUE
ENST00000426422.1	ENSG00000085662.14	AKR1B1	TRUE
ENST00000617987.1	ENSG00000122783.17	CYREN	TRUE
ENST00000424142.5	ENSG00000122783.17	CYREN	TRUE
ENST00000393114.8	ENSG00000122783.17	CYREN	TRUE
ENST00000430372.1	ENSG00000122783.17	CYREN	TRUE
ENST00000423565.5	ENSG00000105875.14	WDR91	TRUE
ENST00000354475.5	ENSG00000105875.14	WDR91	TRUE
ENST00000451834.5	ENSG00000080802.19	CNOT4	TRUE
ENST00000541284.5	ENSG00000080802.19	CNOT4	TRUE
ENST00000423368.6	ENSG00000080802.19	CNOT4	TRUE
ENST00000361528.8	ENSG00000080802.19	CNOT4	FALSE
ENST00000414802.5	ENSG00000080802.19	CNOT4	FALSE
ENST00000428680.6	ENSG00000080802.19	CNOT4	TRUE
ENST00000315544.6	ENSG00000080802.19	CNOT4	TRUE
ENST00000354042.8	ENSG00000164707.15	SLC13A4	TRUE
ENST00000338588.8	ENSG00000189320.9	FAM180A	TRUE
ENST00000393085.4	ENSG00000105887.11	MTPN	TRUE
ENST00000435723.1	ENSG00000105887.11	MTPN	TRUE
ENST00000348225.7	ENSG00000105894.12	PTN	TRUE
ENST00000393083.2	ENSG00000105894.12	PTN	TRUE
ENST00000453654.6	ENSG00000157680.15	DGKI	TRUE
ENST00000288490.9	ENSG00000157680.15	DGKI	FALSE
ENST00000424189.6	ENSG00000157680.15	DGKI	TRUE
ENST00000446122.5	ENSG00000157680.15	DGKI	TRUE
ENST00000614521.1	ENSG00000157680.15	DGKI	FALSE
ENST00000330387.11	ENSG00000182158.15	CREB3L2	TRUE
ENST00000616381.4	ENSG00000182158.15	CREB3L2	TRUE
ENST00000620715.4	ENSG00000182158.15	CREB3L2	TRUE
ENST00000456390.5	ENSG00000182158.15	CREB3L2	TRUE
ENST00000452463.5	ENSG00000182158.15	CREB3L2	TRUE
ENST00000458726.5	ENSG00000182158.15	CREB3L2	FALSE
ENST00000441685.5	ENSG00000157703.16	SVOPL	TRUE
ENST00000421622.5	ENSG00000157703.16	SVOPL	TRUE
ENST00000674285.1	ENSG00000157703.16	SVOPL	TRUE
ENST00000436657.5	ENSG00000157703.16	SVOPL	TRUE
ENST00000463557.1	ENSG00000157703.16	SVOPL	FALSE
ENST00000310018.7	ENSG00000105929.16	ATP6V0A4	TRUE
ENST00000644341.1	ENSG00000105929.16	ATP6V0A4	TRUE
ENST00000478480.2	ENSG00000105929.16	ATP6V0A4	TRUE
ENST00000647427.1	ENSG00000105929.16	ATP6V0A4	FALSE
ENST00000440172.5	ENSG00000122778.10	KIAA1549	TRUE
ENST00000422774.2	ENSG00000122778.10	KIAA1549	TRUE
ENST00000275766.2	ENSG00000146858.8	ZC3HAV1L	TRUE
ENST00000242351.10	ENSG00000105939.13	ZC3HAV1	TRUE
ENST00000464606.5	ENSG00000105939.13	ZC3HAV1	TRUE
ENST00000471652.1	ENSG00000105939.13	ZC3HAV1	TRUE
ENST00000340940.5	ENSG00000188883.5	KLRG2	TRUE
ENST00000393039.2	ENSG00000188883.5	KLRG2	TRUE
ENST00000406875.8	ENSG00000064393.16	HIPK2	TRUE
ENST00000428878.6	ENSG00000064393.16	HIPK2	TRUE
ENST00000342645.7	ENSG00000064393.16	HIPK2	FALSE
ENST00000473341.5	ENSG00000059378.13	PARP12	TRUE
ENST00000263549.8	ENSG00000059378.13	PARP12	TRUE
